Product,Purchases,"Average Delivery Time (Days)","Product Name Length","Product Description Length","Product Photo Quantity"
c80c377f9c43421aa6ed91b1259c0bf3,3,6,56,500,2
c8149a123a4dccdd873b3de1e7867bba,1,15,51,425,1
c816e7f68945b875d70f82b82f7b0495,1,7,60,124,2
c8181e8e724bc31ef26d58c63f9898f7,2,12,57,255,1
c8194120cffeb4eea08d08e91ed1d284,4,13,58,986,2
c819922a96f5ae043d8f960f6635ba98,1,14,56,1455,3
c81ab664e91744dcc7c09dd12d97aeae,1,13,45,301,1
c81cd71a00c2928c93e3f91cabd99582,1,10,38,3760,1
c81d18e1f6666e31149aa948d0d0d050,1,7,36,466,1
c81fba3eddbbb1ea8c6300e880673021,1,19,53,294,1
c828d9e817355cc55ab8a449b2299f25,1,8,48,691,2
c82a4bcc05f054e3084e20df4ee969cf,1,6,59,642,4
c82c977a03a931a50b77e934538a89ec,2,8,42,783,1
c82cf18016c429035d415a45a1546652,2,12,53,924,2
c82e581a3ec7e992cd06723b0caae96f,10,5,32,935,1
c82f1b01c42306423e552a3df6875291,2,10,59,201,4
c8312b9c77a603a21b51c4b8c8928433,1,4,47,498,1
c831ad5c44cdf4b4cf324dca0f4f6d8b,1,42,35,221,2
c8327011b01e4666db6770ebb8a86fa9,3,5,57,703,3
c835fd9d2e466148ac3755300628e33d,1,14,49,965,6
c837ca3eaf5506275072300511cb7b12,1,4,54,2564,1
c83960ac3483bfee74e1dd482995c3b5,1,5,55,1254,3
c83bfa25f218562a2db2cb8abce10e1e,1,11,63,150,2
c83cd797bc7742a94927dfce4efff001,1,46,55,2173,5
c846242ebe2b7232417dcb7770622fd3,1,6,34,350,1
c8467740c17bad8744006eb0e041f142,5,8,51,1621,2
c848bbf7ec73272cce4df7509a71afde,1,5,27,467,1
c853cdc7ab9eab59b04f753cd9a2f27b,2,12,51,2780,1
c8543f8ff0cb8015bea93c0c61b15024,2,8,57,552,6
c856eb93568d1abd93fbc39fc0a9704e,2,10,53,982,3
c857b96593773e940454e76efa8eabb3,53,13,55,133,1
c858f88f3de50584c39e8b4fafdd7d61,5,12,57,2010,2
c85d0b7cfb2f4c60513b6b4f9fbd6393,1,12,55,952,2
c85df3adf4b059fd3292eb6530c9a598,3,9,29,282,1
c85ef665dddff9ed38e6545814f24a0d,1,9,53,757,2
c8666b79d968dd8ed08d31e4fc58fb93,1,10,45,158,1
c866cfc3cef7412031f09f918ed2cd90,1,26,52,233,1
c86dde6d75b1c5f5c6ac95000a63b7a7,1,8,55,384,1
c86f95986c7050bf988aed62520093e7,1,7,57,1550,1
c874b6cca27efc978feed6fd55b2985c,1,4,43,740,1
c876dad8e599989a907ee3b09c68966d,1,9,49,515,1
c878f779306161bdbc043977329a9082,1,5,44,263,1
c87a617241993d71f043ed39858daa43,5,13,59,2141,1
c8894c0b162237058026ee80fe6a6f56,1,2,55,802,4
c88b4c14d55eb0c9706f83e3e01cd091,1,7,55,504,2
c88c6b94ef95d151a4c6043e26feae65,1,29,54,705,1
c88cad677da134defff6855386125e28,3,13,59,616,1
c88eaf4f6701e48546ea2e580ef76c62,1,9,60,303,9
c89226b8a795ae3d6bca9d90b20dbf04,3,19,57,2353,2
c89267ee22b330121259fdd56cee5696,3,19,60,643,1
c89796b4dc35a085daa9770ed28ad589,1,7,35,160,2
c899857fb2b4a0cee39e479c1989ee3c,1,13,58,364,2
c89d56249360d5953b2b290cf0773d5f,1,17,41,350,1
c8a0fe4fb537a7864e6aca0477a6da9c,1,12,44,305,1
c8a148c82c4a80df54e7ceea266f9fb5,2,6,27,116,3
c8a3354f3676a68d1d990112ee5f2b5a,5,8,37,182,1
c8a4ec6d4201d92e157eafb89eab932b,4,19,50,586,1
c8a8b80300a9dfba535a8d575b01c977,1,29,60,241,2
c8a93a4386deccaca35baaaf72ec918b,1,9,59,955,7
c8aa3a6754ab1ad362858eca26f58c8b,1,17,64,409,2
c8ab4e1fd53092c488c0a1777d522b41,3,9,50,591,2
c8abdbe349a97073e7aebc795be55bd8,16,17,59,1569,3
c8ac52c5751a7b2501c476a3bd9e24dd,1,7,31,746,2
c8ae51eca4e84c8128e116c2098715c8,1,19,59,670,1
c8bcb1f3775756d1cf29af0e65f4fb47,1,6,55,1319,2
c8c073a1cae6a98799d7581958ede514,5,16,43,1009,2
c8c6a88c8537b9fd660544f7b1eeb307,1,12,22,380,3
c8c7240481136f4822c22a80e718f304,4,16,49,652,3
c8c969c3a6423f48df9fde8a13e6770b,9,29,52,662,1
c8ce6fa564890ef82eb876c0bbb8f01d,2,8,53,886,6
c8cfa622661e047ea2499f8bce4731a5,26,12,56,628,2
c8d1837df49c5b4d91a388c81795156c,4,9,56,3335,1
c8d2e12c199ab80f26267b6176208ba9,1,9,38,240,4
c8d34c6111572ae311ff44e17a0fa81e,3,14,56,484,2
c8d415e06ebd7a37c7a5b4a18641ca11,9,19,53,1267,1
c8d4b2652543be14a917376a17f426c2,1,18,41,811,1
c8d911f37c7f9d03f1b86ba6e1258ae0,2,12,36,493,1
c8dc26795ea2ee96f3fa57453cd7667e,3,10,59,888,1
c8de91ccb69dc89ba37b9dde15843aa9,1,7,39,687,1
c8e167a128928bf9c4e5ab674e78d2c2,1,12,50,904,1
c8e3a7fd4e2565e83122a3c9b17f7a80,3,12,57,376,3
c8e902a9fd219512cc3fc5353a829e8a,1,13,50,604,1
c8e98656b0bfc1efbadc25aa3fb9640e,1,9,60,1256,1
c8e9b4087e9c9ed5acb271f61a2e239f,2,21,55,264,4
c8eb5b2d7173db25ec9bfc54dcb4ccbb,3,6,44,1135,1
c8eca123751676bbdaaa9e4a84721362,3,11,53,46,2
c8f3af40bfb84b26b7d88c30a0760b27,1,1,60,808,5
c8f57335e06d8d4e73e34057dc92cfbe,6,19,59,273,1
c8f6689f642d2ac60ff34490bb59fc9a,1,4,53,432,1
c8f7df520102efbaf9927f5acf21b928,10,10,54,452,6
c8fade3c4ba064e104828c4ad4461178,1,15,52,289,1
c8fe6d20891a028383071e2e0902bd05,1,12,51,755,4
c900bb01100f7e72011f57af81326b90,2,11,57,1799,3
c901d0a681fff9a4cb6ca99d25a3cf08,2,35,35,147,1
c904e2f76d44b7aed8979dd9f63f621f,3,14,54,756,4
c90526921508388bf77c6f45ff36c412,1,6,41,221,1
c9058c144a2fef1c5b35f319457f6083,1,13,56,155,2
c909912a223f3d98dd5c1eac6e93fecd,4,7,58,753,1
c90a0e0826c9e7793800fcd160620c64,1,20,43,152,2
c90cf9075d7e8a5f4eca8b39763bf2e5,1,14,52,147,3
c915ddfdd3e9d773e0939691e85f1d38,2,25,52,1421,1
c91d8f1735fd6207567a03390d4ee309,1,10,31,216,1
c9211f70935f786061bcf1b441c2c25b,2,12,45,1809,1
c925e3dea45558e88442e52f0cf3d7e9,2,15,56,919,5
c927fb6e90732272045f357a48eaf58b,2,9,53,222,1
c92a761aaccfb831d4220d44648f260a,6,5,55,485,6
c92af8ae65f217933c222f02ab10e73b,1,19,60,338,1
c92d3f9d69facbffae2637d8b815011e,2,3,56,588,1
c92f0e7b9d49a9543558d6532772441b,36,9,48,485,5
c9316b04fcac70510dfc554e184e35f8,1,4,49,899,1
c9341fe3a3cf071d813a92b6b012efde,1,8,55,1899,1
c93558f621dc5b9277a19f009b83aaaf,2,10,38,1145,2
c935bc1beb7be8accee684358fb0d47f,1,4,56,463,5
c938aead190afc62a55dc7bde80c5a24,1,7,60,2010,2
c93b1a2e204567ed8b8b59a99456f8c4,1,13,34,348,1
c941e81ce9fde807c2747a28fc360206,1,6,41,3326,2
c945d017108b1d447facbc95385680a1,1,18,56,1248,1
c948690e312407d6724998a03db29a6e,1,9,55,125,1
c94d19d021d4a8fbae5a45f904aeea90,29,15,34,612,4
c950e249236ca11aa3353e291793a3e1,1,7,54,3452,1
c9510fa67a970aaa2ddea284b6d14df3,1,26,49,354,1
c956bde83b283fe27c438080dcb246c5,2,6,38,547,2
c95e9ae597964b2c2e37ed5c5fc378fc,1,12,31,164,1
c96053e7cbc380ec931f23d085702ff8,3,14,30,910,1
c9676685ee3aec26dd274549d54b85f6,1,4,52,832,1
c968bbc4dfb718031488d3f109fee500,5,8,26,165,1
c971d649c40781eec263978c8b5b192d,1,21,59,952,4
c972f4335f5cbefd22a5826ee661ac93,1,10,50,897,2
c974196c0f8fa41b6475a72f67b8df99,6,5,58,2198,6
c975b90be565c8327e1b854ef05201fa,1,20,54,329,1
c977ac034427790e883ab55f4baa68c2,2,16,57,404,4
c9793dc710a46a74473907034c12567a,1,7,37,518,2
c9798643ad1a1a5a02c1bdfbafa78323,2,10,42,359,1
c979d004e102224a0aa1155b332b968e,3,11,56,867,2
c982dbea53b864f4d27c1d36f14b6053,2,15,19,328,3
c985e917daf44dfe2779833209017098,5,2,55,882,1
c989db5e9fa3ee241a62cf92a4a27a4b,1,8,49,571,2
c98b240226f68cdb71a1b4b24d5f3843,1,3,18,140,2
c98bf47f7bea8f3aee82fa023786b8a1,1,35,33,63,1
c98cf453c550c3349275b8381ebb3509,1,4,52,466,1
c98dbc2130cd3fb72c34211b31843bbb,1,18,47,903,1
c98f9b6939bc77914b077d6aa93cd97c,1,12,59,1085,1
c99666957e5d14717bd1d5ba0fd33f53,4,10,51,1492,3
c998385f80d7e14537b9290617470bfb,2,22,48,260,1
c99de6a72a7765566eea2a3a6b3e9525,1,6,53,331,2
c99f0c21bf876956dd614ff4e6cc82a2,1,5,34,400,5
c9a723361582704a087fcf8bdbe4a460,1,22,41,2017,7
c9a8800476293bb678ba46cf7df04460,1,9,51,202,1
c9af29e8a0c52866bb2c9f5f6344d9b2,5,10,58,2037,2
c9b6f0f5e861adc800edb233fc1da1c4,3,21,59,1977,3
c9b8a74a8865b966e660cc1f7b4e32a9,2,7,59,273,1
c9bac0c94feb0cf8a975bcd42f9e276b,1,13,29,791,1
c9bd28e8a4220af0723c7b7f97778681,2,7,57,1502,2
c9c17daba4c29b78df3b2b268528c713,2,12,53,362,1
c9c364f8f671ccd1d92b3e227fb1bc88,1,25,60,162,1
c9c455f9fd8ca66d3ff7f90a249753b4,24,13,63,1599,5
c9c64ed470b1fd9239c456fd6fe99738,1,4,51,807,2
c9c6fde711572c1ad99ca12728c6af00,79,11,51,678,2
c9cfa62f6407e7bad1a59a8ad7255d4e,1,13,56,214,2
c9d067f785507045799795719e6e6131,1,16,57,1260,4
c9d16ed8ba8ec27713efe3d9ede42741,1,9,58,1887,7
c9dbe2eec19a8093cb5ac57486531c18,17,18,55,124,1
c9dcb2deb4a49214eb9e72aafd096eef,1,3,58,1089,1
c9e370a48c93410b221b46ce7ee41643,2,14,59,297,2
c9e536daef57f35f9bf12642ef857287,1,9,44,164,1
c9e6b23635a83b700579ba235b53eaf3,1,14,55,2043,5
c9e924a76a8685bee9007aacab1341db,1,14,50,829,3
c9ea06f7fd4bd778e96031f46f60dfb9,6,27,56,670,1
c9edf439fd16e320a394e3e998138ff5,1,7,59,1748,4
c9f62bee5c17494edcb5c3f3f56d75ad,3,11,59,3561,5
c9f630d41df4c9b079559dc5c391b653,1,8,17,875,3
c9f715b64f3ef33d99418422fdacd013,1,10,60,1382,8
c9f7e5216cdc6556dcfe5cee1f05a88e,1,12,46,463,2
c9f9bd4084bc85b95e01d21218e3e85d,1,8,45,1742,1
c9fbc1aa8e59ad7525f82fd8a5cb2337,2,7,40,2206,2
c9fe02894880831f6f28d5ac212d036f,1,7,51,1006,3
ca00817d14c90f75f3695ef75030c907,1,11,58,427,1
ca00f42e51fa8b6226d4c57ef6557967,2,11,56,640,2
ca0439ecf23442fd24fcaf4c62b85ed5,2,12,63,3546,5
ca06834d20745807bfae7f2184f67df8,1,11,51,1327,3
ca078ba5884f07fd8e2ec7f7b13556f1,1,4,60,356,1
ca0e18cb90ba3928271a3b09d9141dd0,5,7,38,214,1
ca0ee6f66727726ab8ffefd5ded60390,1,9,17,98,1
ca11a4b920d7e64e5d2230d5373e0f76,1,5,57,1000,1
ca152649b43c4c6081853d9421c59869,8,15,35,1101,2
ca169d8dceee80e88508bc636a2aac96,4,19,53,167,1
ca1a0f9d5386abb248034b9b18e2c981,1,4,43,566,1
ca1bcde1715f1d903681187ef59e459c,1,11,41,432,2
ca210a9b56b93ad0b8f27c41e04da8b2,1,13,47,729,1
ca230e32eccabf9d497e3776f6801f5f,3,11,51,186,1
ca2a203c624d1447938a09d4bc270e52,1,6,55,563,1
ca2a703b0fde4c81cf556baea471e978,2,11,18,1383,1
ca2dbc1e0b58b5ff03ed13e728ceddec,2,13,40,384,1
ca349c4d87c594b4995fcc4fa9c0b77b,3,20,45,374,3
ca38c039b717207dec906f4fa9a21db7,6,12,53,3734,5
ca39b2683ada25bb55bebe99c18f33ba,1,12,57,556,3
ca3c22c251a7108b6b122830eb0c60be,1,8,39,740,1
ca3d8213acc967dd4e7c85c05406f71f,2,11,47,159,1
ca3fd09ef832923ccad790506d6e0385,6,8,50,1463,3
ca471cac17b5ae036fb4466a577fe1b4,1,10,22,721,2
ca49fa5bcc1635cbfcc8bd9b4ce93fdc,1,6,42,413,1
ca4a58d8a97a4e1c5822292d4cfcb4b6,1,15,35,385,1
ca4b7ea1410f94107b9c97b09a6d4182,2,24,26,1594,6
ca4e831ef4aa332fb22de74fd2580285,1,15,60,1238,4
ca4fe13c336a5399a892b4afabb17abb,3,12,54,314,1
ca53753a29adfe8acad27ebef2eef9fb,2,13,53,928,7
ca5861c2b694c968ae74e0a6ad72790e,2,5,56,305,1
ca5c923962558430573f83661dbe36d6,37,10,59,747,2
ca658c1586e7d4692dc56d3fb6edfa24,1,15,33,290,2
ca6d10d1487b13988e0241beaa7fa089,4,10,46,1047,2
ca6f1dddc138d9925f3a9b79dacbf1f5,1,2,44,820,3
ca718604fcd4b098d85a7d103d510951,1,31,55,525,1
ca753b1e379d59868172ac9d8d62d14f,1,19,53,220,1
ca80683f1a9622d90278db41328f8d3c,3,23,25,168,1
ca813b8942f85ee66b7b16d0e3855c37,1,15,54,427,1
ca815d1a82897d9d4503e2e367931d03,1,7,54,204,1
ca84f66aece31f9e2298a1b53d9f39ee,2,11,59,526,4
ca86ba8060f4ced18a06aabd5449028c,1,5,32,507,1
ca873fc3d2a6186b92f8c32d685012a6,3,6,57,319,3
ca87480e3217597bea91c94423cb30b7,1,12,63,2232,5
ca8900ebdc7a2b907753dd3bf2672e19,2,9,49,381,5
ca8b9b8192b5fd79de43cf6480c6cdeb,6,8,60,473,1
ca8df6d98683f15986ab0d2e2d6f0939,1,6,44,912,1
ca8e5c072fc65b2d6bbab6ca4c0812db,2,15,49,815,5
ca92f5c2276bfd491db575cd9de5a70d,5,14,54,404,2
ca94d73e8f12ba9a6393af8224536f90,2,7,60,1753,1
ca96d665a6e7038a569277e6e1d34cbe,1,7,44,676,2
ca9b2caa4f7ec65aeda5825e09dcf99c,4,10,57,2115,2
ca9bcd697674a4d0eeb84be9c533b9d2,3,17,37,385,1
ca9c04665b3deab07935392e7432cdbe,9,16,45,1923,2
ca9f737e072e224e365c503a128293cd,3,14,54,1438,2
caa2013f2d03e815b515557fda15639b,2,10,51,455,6
caa41bf17e27022341da028e79152c4c,15,11,60,365,1
caa526308abc9a77d0c56869139dbae9,2,3,29,144,1
caaa713799b547352795c831a14f1c3c,7,14,60,1949,4
caaae4f9fe7a77459a25c4f4ef0945e1,4,13,55,1963,5
caacfe6fb59d88b766dda4c46f8be6be,2,5,49,686,1
cabdfd59b47b4a3135145f38590da2bd,1,46,48,1177,4
cabf8b8ae04dbb649a84f493660febbe,1,18,54,553,1
cac2a35a7d2ff513045a3114a29b4398,2,14,52,414,4
cac52d956eff0cacf32f4b0f0f3aac5c,15,10,52,557,1
cac8035fdb858496d8e1b60ba8907d24,1,7,63,1099,2
cac9e5692471a0700418aa3400b9b2b1,81,13,57,2440,1
caca7a42829960b94895b50412925a0b,2,13,59,648,1
cad04bbd56e9e1392a586f51477a7e3b,1,6,42,1158,2
cad2db5e318d7283a234c517b2f28a42,18,15,60,259,1
cad39e71c0fe2f6ce875040d4ac43a4b,7,11,34,580,1
cad5ce42d21fcca572842bd63d5f1552,1,32,58,457,1
cae2e38942c8489d9d7a87a3f525c06b,1,15,54,586,1
cae58f36738671651f3d19fee286f556,1,14,50,766,2
caf1466f581875d1c2d9d94be70b4dbc,1,18,58,860,1
caf1ca4c82e6ab734903a3407795f556,4,12,56,732,3
caf4c19a55134cab8ebe2debd0f16e6d,1,5,50,337,7
cafb50a62fe3c915a17fc33f068bd387,2,13,59,1237,4
cafd558df4c3c9d1c338ba6930ea9a62,1,6,45,1009,1
cb035acb0af5f79c8ebad476b968574a,4,10,35,1174,1
cb03e4f0503f45854e87afe535e0681d,5,9,51,720,1
cb074bc171407ab2a90167782076e919,2,10,57,904,5
cb097e8459bc74dbd73bbf8ed68c11a5,1,17,52,624,1
cb0c5efccd7813081ac13792fcaeb07a,1,6,28,123,2
cb17b798ba889575385281b7ec2fc22b,1,9,49,1208,4
cb1b037c120d9dad45d63a2723e46f18,2,12,46,1134,2
cb2047bfd317b05f62cf761708397641,1,10,20,148,1
cb26d15d1b6eabaac7c0803774245884,7,10,54,1247,7
cb2a32711f3cfaff85c4460facdbef74,1,21,55,1963,4
cb2a50959c992d8d56a80c45b59e0441,1,3,51,236,2
cb2fde4bf22091cf7f7fb9c1944f45bf,2,19,55,261,1
cb319c5e10eb5b7a23ded617e71fbd92,1,15,59,430,1
cb3268665690f13e15913631c0ccc4a2,2,12,58,510,2
cb378611bbb39f1716b4f0c335201448,1,20,39,632,6
cb3837fe99e4b92c4082faf8fb6f75ba,1,20,60,1302,4
cb3ad2d2499eebaa7ccb4fd1e7db9bc7,1,5,57,689,4
cb3eca8ad99e38bf5287d408960623d9,1,15,57,2304,5
cb3fe5272f5eb5d9c10f4274866bfc0c,1,8,55,71,4
cb43c6e1c451902b51f4f4ff512302df,10,11,21,286,3
cb43d652e4e00474e1c20377a68a165a,1,3,48,635,1
cb43fd7a1263540b74b5212d93ad11a3,1,6,48,913,2
cb48e30ec967ad7cf282f8b417e397e2,2,10,57,799,2
cb495e3212140c3d8b02a78038e20994,1,9,58,3408,2
cb4ce8694660e0c90e4250ebfb0609d2,1,5,54,615,1
cb4ea8f55c5245555696ae22ce0ea921,2,8,54,790,2
cb57bf79c8852724011a0b046b7a07c9,2,47,55,344,2
cb584c49f570fef84e71a4297652bd48,5,12,29,599,5
cb5c020ae387a4159ee7bf98cf0c69ed,1,29,42,590,1
cb5cdff97335d1ce76e991fb9cb2adb8,1,7,56,428,1
cb5d3d2427c53fde437c52bde24840e8,6,5,56,976,4
cb5df9426d14898cd286c3c5ac0b8cea,1,3,51,840,1
cb5f0bd874f7d1ffc270139294225462,1,7,57,1644,3
cb606ee58d4f11da0e4b813f87f6fd46,4,13,57,302,1
cb61986817d2a774d7c902dbbce84342,5,13,31,362,1
cb624905bc39979a816f8906c70bd6bb,2,17,60,586,2
cb6c1c21ebc9c153a7baf319c515657a,15,14,24,718,2
cb6c9dde377d5b512d251e5b115c0b97,1,6,25,684,1
cb6d69daafeddab34122e1de88e1274c,2,13,58,379,1
cb71b23bd70b9df12843e4dfb9ed09c1,4,13,32,1074,2
cb745afa9f4712ffed17951799ff15a9,1,17,22,367,2
cb790fa02cc6097dcbf8f9f05904a005,1,15,53,646,1
cb7c5ecc59b4812139816ae4fca6fc5c,1,13,37,377,1
cb8071e0e6bdb1ac211879a8cc3b9a41,1,14,57,746,1
cb80d84cdedee288c467491ed98f5e1f,1,9,56,1401,1
cb81df0e3ccece253557f2a07df4727e,35,11,25,469,1
cb8588dd175ccc47f14755972a62ccc2,1,7,46,803,1
cb89dfa8adec9df2aa87b8072985b655,1,12,27,159,1
cb8b2c8c7d4b9d2be73590f3f99b3cdb,5,2,38,267,2
cb8cd725d42cb2362a6069f76e50aac6,1,6,60,270,1
cb8e28059517d11290a61a51203df575,1,6,60,512,1
cb92637d91f8267856d2143b6fc7bd9e,15,12,49,1806,4
cb9650b0b86415106d480099a14b9d6d,3,12,56,1546,1
cb9a231b86e78edf9802645824e0b2c1,1,7,51,333,4
cb9d0035d58326e67764402c4379385d,1,12,54,641,4
cb9ed03b8602d8180e9de666d5cacb17,2,18,51,532,1
cba1a3cf642112a308969fdb2c9f687d,2,13,53,981,3
cba233cdf732bfe917cc13a00836a969,1,7,59,1502,1
cba32576375902a87170bedaed045b71,3,10,58,1882,4
cba3e8ca3dbfdffd6f83420526590416,2,8,45,716,1
cba669f99ae8cbeae619bfc757c4e894,1,9,53,585,5
cbab8cf1bbb5a20f2f691b1f2c1a6e86,2,31,58,1744,6
cbaf5898b92064cd5e399c7cff291d0a,1,14,50,1031,1
cbb698a524aa75c4c6c9248368ebba55,1,14,52,294,1
cbb6d11525eba71627d2dfe778fdba7c,1,16,50,1163,1
cbc5b9bf8ef22d5d2fdc8aab94b47212,6,22,42,200,2
cbcf718a3400ee5b15ac8d78559e6bb6,3,19,50,878,1
cbd0f39c794fee28d71a874538c18f77,1,3,52,198,1
cbd27a4cfb94137cd08a4fda812d686b,1,10,58,503,2
cbd2c1ba72b7f4ce36a69fd430c019ae,5,8,46,3184,1
cbd63fa909c967a6416090f22a76abd8,2,9,45,860,3
cbdbabc3d8b1a111329afd03a9f6a8d6,1,11,55,108,3
cbe2aa650a14213dce463ed56755e979,1,12,56,764,1
cbe91f0c23e32e2de40f57e30580dc24,2,15,54,719,2
cbe9e2a7ae078d6055bce05a0b9ad8b0,2,20,36,679,1
cbece6847b36d3dc8a96c42da245ca80,1,19,59,985,1
cbefecd2f12e002078d38c62d665278f,4,12,19,548,1
cbf065c6b1569d0a2f384856d3f27dc5,6,11,39,770,1
cbf1e8ec6dcc62ec159b265948abfa0b,1,7,57,520,5
cbf5cf4e5d906cda4c6d91d5b7b15e8b,10,10,47,174,2
cbfdbf24b32d9aceeeff3e9c77fd9d36,3,13,52,1786,2
cbfe76ab27b6cb27aaafcc2199f9dab9,1,11,49,3025,1
cbff1df298f7bfd7b65557cfc4133d62,8,6,44,1168,1
cbff74049dbad803004f05ba4197e540,1,1,58,2426,4
cc01f8e6114f2ff5a829ccc55d62f132,1,9,56,1024,1
cc02ea01817f1cb21e6708bc19f1ee20,6,9,45,704,1
cc03fe412a0cde1ba3de9ebbce01adde,2,8,60,3393,3
cc041329dc20f1f8c48eb9861c6084dd,3,10,42,296,4
cc07679fe101c4fa74d93e08145463f9,1,10,27,510,1
cc128c866c14b2219b174d18ad6caa2a,1,27,46,79,1
cc1829caca1897ee76144ef20a32330f,1,14,34,1297,8
cc1b0e67ffb98a08c886e8c3c27a915f,5,17,59,251,6
cc1b5f3a64b4f452bdf5473f10dc6aaf,6,9,28,318,2
cc1cb33bcc814aeaa4631761a34bd23e,18,9,32,1262,4
cc21bdb00e05f6cf2c10126d69d1a7f0,2,24,59,676,4
cc2232dbef2c9fca23f4c7f6a19a42e3,13,13,63,587,3
cc23781d58ff64842afc129409521776,1,14,51,1750,3
cc253bcdfed96c5b54f2420c76434aa6,1,10,59,1050,1
cc2634460dcfbfdd94dc43f5ac3f8963,1,16,55,184,2
cc28101310964f961bf1086fa0ffc922,1,6,46,636,2
cc28e7bdcc3ea1721d32acf3724d99d0,3,9,50,661,1
cc30e5a54e83c955899121be1223104e,5,13,39,382,3
cc3181a81384b6fc34602d49cb6068a6,4,14,33,94,1
cc355167431c600415628883f63f9da5,1,29,57,1616,3
cc3c077967623f4d66b88f3388a206cb,1,7,43,1138,1
cc3f2c3c98c34475aac4da902b2f7eee,1,2,52,181,1
cc3fa983a53e9876a42790033f06a9ad,3,10,60,416,1
cc419cef76963f8e0cde78157908a6c3,2,4,58,465,1
cc4683230056b8f1c0df24f7e335d3ca,2,13,49,821,3
cc4b51ca9b5ca05b7fd5337bddb7341c,1,6,48,437,2
cc4c16052222d5347726b1af1bfe7462,1,6,51,882,2
cc5004d18b1b9d795cb5043c2d75f66c,1,8,39,362,1
cc514b7c628e44d19db432762a00942e,2,14,50,465,1
cc52718406f03a562ccf2bf14f584887,1,10,60,654,9
cc53571eed3eb6a52148b2145955a0ef,1,9,56,1839,4
cc5447118c174dcc6456c84ccb29e6f7,26,9,25,549,1
cc59cf334461196527f790e5c9191ece,2,7,39,619,1
cc5c55b85ec65541272bea4b9895add4,3,17,56,1349,2
cc5c6bf704a4b642e8964b5b2dcdb0da,6,5,42,2052,2
cc5f571540b1308f27ed78b5ee3300fa,1,11,55,1431,1
cc60892b5adc06df9d5cc4531fc06df6,5,16,42,490,1
cc62ab8550303ced5351594a4fd87884,3,16,53,1228,2
cc63d91555437d9d8d9ae7bf007a1f2c,2,8,57,135,2
cc64f28b5d156587d478b9b1a876340e,1,35,45,582,2
cc68bcd2a2720e95aef8b6cb71f62ed9,3,14,54,660,1
cc6a0d67ea3d63acca23c81500670843,1,20,46,459,1
cc711d05cc2a7eaabf0629dbda239e5b,1,7,49,983,1
cc71cac6380211ba2e17e2b35459488b,2,16,55,2039,6
cc73dc77ba952afd7940214d39d23865,1,13,28,610,3
cc77b8a29a57a3506f7fd74c1117dec1,1,6,43,353,1
cc7d8d232e6f5f27b70be81b68e27d6e,4,10,60,298,1
cc7e60cc41c667212b37102362120438,2,13,49,880,1
cc81f952b83d2bdcfbd980e2a7249adf,2,15,41,215,2
cc82434eb4afd2f81d3c2525e54cbfce,3,13,53,493,6
cc88837a83ef7b7ea2bf724434a53ef3,1,4,51,561,1
cc94c5f27ae497887be368de47c43d6a,1,17,32,807,1
cc95f2435cc780a6992154d6a29ff226,1,6,46,616,1
cc99f9e6673b4a99658d70f73c3bf1e6,2,11,60,782,1
cc9b3b28eb0de60b7ab0294b1f8b70ca,2,7,45,2659,1
cc9c93a7dc6ba4b5913c8f3fba62612e,1,24,28,658,5
cc9e875c2df286dbed83efe01191162c,1,9,57,429,1
cca3112ce602b7fcff7589fedb1eda02,1,4,41,1127,1
cca3a8714ce46539155f98fe944189f9,2,25,48,158,1
ccaa7b6a66901b63116131e619520822,1,16,58,127,3
ccadfeab525a9eb1569983b66e5075c4,32,14,35,920,7
ccb162ed569f47d83f62aebd5700d7ad,13,9,56,671,4
ccb28ec14bd00f54ea07dcfdeb39e78e,1,11,41,580,1
ccb4503d9d43d245d3b295d0544f988b,5,9,51,489,2
ccc5c960fc0146040ab6f6f6af7216d3,1,4,52,320,2
ccc8daa0204a0488c019ae676ed5fab2,2,5,29,95,1
ccd686475dbff77b93871eae4754526b,7,10,60,528,2
ccdb0e2f5fada241364ea94cfaa2332a,1,17,55,751,2
ccdc2cdf7a30f11bbc65d90c630c5e86,1,9,56,803,5
cce61e7ab409679afd6ba99a47349582,1,10,54,351,1
cce679660c66e6fbd5c8091dfd29e9cd,13,12,43,125,1
cce794ab6b84d0345332bb1910f9eb20,3,6,60,843,1
ccf4e916d699289f85e6ac95b67d625b,1,5,43,111,1
ccf5e68c648cd737fa922dcc848d8d14,1,8,44,729,1
ccf62ee5ee151b8c5ce49beda185a66e,1,13,63,455,6
ccf72249cc35d9121279de015c5657fc,1,10,51,638,2
ccf965dc2dedc243ce245610ffcc1e6b,3,10,33,106,2
cd00226b5a6c74c899d42c8a1114d7ff,1,7,60,1636,4
cd072553fd098e618264cdfff5980360,2,14,57,335,1
cd0b48da951206bf66d438924bab6059,1,4,46,1032,1
cd0efbe03468ba1f0f33c664b53747a9,3,6,48,1148,1
cd1615dec63f54ce1d2f0b4ad00d741b,1,12,58,884,3
cd1715585df363c8ad738d72414ab616,1,2,54,449,2
cd1bbd26d01414331f6bc26e9577f3a4,1,5,60,687,2
cd20f878813b93b6ad1df1b299775b0d,1,12,59,872,2
cd23ec4a774a11839255737299a05f4d,1,31,55,917,1
cd23f8469a90c62d99eb9bf8ad74fed1,1,7,63,443,1
cd2c03056720c7de4d6a59c1167bdee0,3,15,50,554,3
